,ParcelId,OwnerName,Address,City,State,Zip
9984,166-00-00-085-000,CURRENT RESIDENT,ST HWY 34,Fairfield,SC,
9985,165-00-03-003-000,CURRENT RESIDENT,3806 STATE HWY 34 EAST,Fairfield,SC,
9986,165-00-03-001-000,CURRENT RESIDENT,3730 STATE HWY 34 EAST KENNEDY`S STORE,Fairfield,SC,
9987,183-02-03-002-000,CURRENT RESIDENT,139 SYRUP MILL ROAD,Fairfield,SC,
9988,183-02-03-005-000,CURRENT RESIDENT,SC-34 EAST,Fairfield,SC,
9989,183-02-03-001-000,CURRENT RESIDENT,161 SYRUP MILL ROAD,Fairfield,SC,
9990,183-02-03-029-000,CURRENT RESIDENT,E OF SYRUP MILL RD RD,Fairfield,SC,
9991,165-00-03-008-000,CURRENT RESIDENT,3600FT E INT S-20-115 & HWY 34 S H,Fairfield,SC,
9992,183-02-03-022-000,CURRENT RESIDENT,3300FT E OF INT S-20-115 & HWY 34 6,Fairfield,SC,
9993,183-02-03-023-000,CURRENT RESIDENT,3300FT E OF INT S-20-115 & HWY 34 9,Fairfield,SC,
9994,183-02-03-024-000,CURRENT RESIDENT,OFF ST HWY 34 E,Fairfield,SC,
9995,184-00-00-002-000,CURRENT RESIDENT,3300FT E OF INT S-20-115 & SC-34 12,Fairfield,SC,
9996,183-02-03-026-000,CURRENT RESIDENT,4380 STATE HWY 34,Fairfield,SC,
9997,183-02-03-040-000,CURRENT RESIDENT,KENNEDY WOODS LOT J,Fairfield,SC,
9998,183-02-03-041-000,CURRENT RESIDENT,601 SYRUP MILL ROAD,Fairfield,SC,
9999,183-02-03-010-000,CURRENT RESIDENT,ST HWY 34 E CEMENTARY,Fairfield,SC,
10000,183-02-03-028-000,CURRENT RESIDENT,333 SYRUP MILL RD,Fairfield,SC,
10001,183-02-03-032-000,CURRENT RESIDENT,427 SYRUP MILL ROAD LOT A,Fairfield,SC,
10002,183-02-03-033-000,CURRENT RESIDENT,445 SYRUP MILL ROAD LOT B,Fairfield,SC,
10003,183-02-03-035-000,CURRENT RESIDENT,489 SYRUP MILL RD LOT D-KENNEDY WOODS,Fairfield,SC,
10004,183-02-03-036-000,CURRENT RESIDENT,505 SYRUP MILL RD LOT E-KENNEDY WOOD,Fairfield,SC,
10005,183-02-03-037-000,CURRENT RESIDENT,525 SYRUP MILL ROAD LOT F,Fairfield,SC,
10006,183-02-03-038-000,CURRENT RESIDENT,545 SYRUP MILL RD,Fairfield,SC,
10007,183-02-03-039-000,CURRENT RESIDENT,565 SYRUP MILL ROAD,Fairfield,SC,
10008,183-02-03-034-000,CURRENT RESIDENT,455 SYRUP MILL RD LOT,Fairfield,SC,
10009,183-02-03-003-000,CURRENT RESIDENT,SYRUP MILL RD,Fairfield,SC,
10010,185-00-02-001-000,CURRENT RESIDENT,600` E INT HWY 34 & I-77,Fairfield,SC,
10011,184-00-00-026-000,CURRENT RESIDENT,5932 STATE HWY 34 EAST,Fairfield,SC,
10012,184-00-00-040-000,CURRENT RESIDENT,754 COOK RD,Fairfield,SC,
10013,184-00-00-034-000,CURRENT RESIDENT,676 COOK ROAD,Fairfield,SC,
10014,166-00-00-050-000,CURRENT RESIDENT,OFF ST HWY 34 E,Fairfield,SC,
10015,184-00-00-021-000,CURRENT RESIDENT,5388 HIGHWAY 34 EAST,Fairfield,SC,
10016,184-00-00-020-000,CURRENT RESIDENT,5386 STATE HWY 34,Fairfield,SC,
10017,166-00-00-043-000,CURRENT RESIDENT,6135 STATE HWY 34 EAST COM PARK LOT A,Fairfield,SC,
10018,184-00-00-019-000,CURRENT RESIDENT,SC-34 E,Fairfield,SC,
10019,184-00-00-008-000,CURRENT RESIDENT,M 368 PT STEWART FORD HENTZ,Fairfield,SC,
10020,184-00-00-006-000,CURRENT RESIDENT,W INT HWY 34 & S-20-227,Fairfield,SC,
10021,184-00-00-032-000,CURRENT RESIDENT,439 COOK ROAD,Fairfield,SC,
10022,184-00-00-037-000,CURRENT RESIDENT,168 DOVE LANE,Fairfield,SC,
10023,166-00-00-030-000,CURRENT RESIDENT,N CROSSBOW RD RD,Fairfield,SC,
10024,166-00-00-026-000,CURRENT RESIDENT,VACANT LOT,Fairfield,SC,
10025,184-00-00-013-000,CURRENT RESIDENT,676 LOOKOUT TOWER ROAD,Fairfield,SC,
10026,184-00-00-036-000,CURRENT RESIDENT,173 DOVE LANE,Fairfield,SC,
10027,166-00-00-046-000,CURRENT RESIDENT,EAST HALF LOT B SHARPE COMMERCIAL P,Fairfield,SC,
10028,184-00-00-038-000,CURRENT RESIDENT,133 DOVE LANE,Fairfield,SC,
10029,166-00-00-047-000,CURRENT RESIDENT,220` N OF INT I-77 & HWY #34,Fairfield,SC,
10030,184-00-00-049-000,CURRENT RESIDENT,895 COOK ROAD WATER TANK,Fairfield,SC,
10031,167-04-03-007-000,CURRENT RESIDENT,600FT N S-20-105 & S-20-263,Ridgeway,SC,
10032,168-03-02-003-000,CURRENT RESIDENT,1100FT N HWY 21/S-20-262 800FT S HW,Fairfield,SC,
10033,186-01-09-012-000,CURRENT RESIDENT,S COLEMAN STREET,Ridgeway,SC,
10034,186-01-09-003-000,CURRENT RESIDENT,S THIRD STREET,Ridgeway,SC,
10035,168-03-03-008-000,CURRENT RESIDENT,COLEMAN HWY HWY,Ridgeway,SC,
10036,186-01-09-020-000,CURRENT RESIDENT,SW HWY 21/34 BY-P RIDGEWAY CITY LIM,Ridgeway,SC,
10037,168-03-02-014-000,CURRENT RESIDENT,293 LONGTOWN ROAD,Fairfield,SC,
10038,186-01-01-047-000,CURRENT RESIDENT,12 CEDAR GROVE ROAD LOT 1,Fairfield,SC,
10039,167-00-01-014-000,CURRENT RESIDENT,371 VININGS TRAIL,Fairfield,SC,
10040,167-04-03-005-000,CURRENT RESIDENT,N INT S-20-106,Fairfield,SC,
10041,186-01-02-003-000,CURRENT RESIDENT,INT CHURCH ST & 21134 BYPASS PASS,Ridgeway,SC,
10042,185-00-02-003-000,CURRENT RESIDENT,7172 STATE HWY 34 EAST (JERRY`S HOUSE),Fairfield,SC,
10043,167-04-01-005-000,CURRENT RESIDENT,332 VALENCIA ROAD,Fairfield,SC,
10044,167-04-01-006-000,CURRENT RESIDENT,2 MILE S S-109 & S-106 N OF S-106,Ridgeway,SC,
10045,186-01-01-041-000,CURRENT RESIDENT,394 HOOD RD,Fairfield,SC,
10046,185-00-02-004-000,CURRENT RESIDENT,SC-34 EAST,Fairfield,SC,
10047,185-02-01-010-000,CURRENT RESIDENT,6965 E PEACH RD,Fairfield,SC,
10048,186-01-01-046-000,CURRENT RESIDENT,30 CEDAR GROVE RD LOT 2,Fairfield,SC,
10049,186-01-01-045-000,CURRENT RESIDENT,52 CEDAR GROVE RD LOT 3,Fairfield,SC,
10050,186-01-01-044-000,CURRENT RESIDENT,70 CEDAR GROVE RD LOT 4,Fairfield,SC,
10051,186-01-01-043-000,CURRENT RESIDENT,CEDAR GROVE RD LOT 5,Fairfield,SC,
10052,186-01-01-042-000,CURRENT RESIDENT,114 CEDAR GROVE RD LOT 6,Fairfield,SC,
10053,168-03-02-007-000,CURRENT RESIDENT,MEANS STREET,Fairfield,SC,
10054,168-03-02-006-000,CURRENT RESIDENT,175 N MEANS ST,Ridgeway,SC,
10055,168-03-06-003-000,CURRENT RESIDENT,240 MEANS ST ST,Ridgeway,SC,
10056,168-03-06-004-000,CURRENT RESIDENT,MEANS ST ST,Ridgeway,SC,
10057,168-03-02-008-000,CURRENT RESIDENT,225 E CHURCH ST OLD SCHOOL,Ridgeway,SC,
10058,168-03-02-009-000,CURRENT RESIDENT,245 E CHURCH ST,Ridgeway,SC,
10059,168-03-02-011-000,CURRENT RESIDENT,255 E CHURCH ST,Ridgeway,SC,
10060,168-03-02-012-000,CURRENT RESIDENT,245 239 243 & 241 LONGTOWN ROAD,Fairfield,SC,
10061,168-03-02-013-000,CURRENT RESIDENT,249 LONGTOWN RD,Fairfield,SC,
10062,168-03-02-015-000,CURRENT RESIDENT,305 & 307 LONGTOWN RD RD,Fairfield,SC,
10063,168-03-02-016-000,CURRENT RESIDENT,447 LONGTOWN ROAD,Fairfield,SC,
10064,168-03-02-010-000,CURRENT RESIDENT,245 E CHURCH STREET,Ridgeway,SC,
10065,168-03-08-004-000,CURRENT RESIDENT,210 E CHURCH ST,Ridgeway,SC,
10066,168-03-08-006-000,CURRENT RESIDENT,220 E CHURCH ST,Ridgeway,SC,
10067,168-03-08-005-000,CURRENT RESIDENT,OFF CHURCH STREET,Ridgeway,SC,
10068,168-03-08-007-000,CURRENT RESIDENT,E CHURCH STREET,Ridgeway,SC,
10069,168-03-08-008-000,CURRENT RESIDENT,230 E CHURCH ST,Ridgeway,SC,
10070,168-03-08-011-000,CURRENT RESIDENT,240 LONGTOWN ROAD,Fairfield,SC,
10071,168-03-08-010-000,CURRENT RESIDENT,236 LONGTOWN ROAD,Fairfield,SC,
10072,168-03-08-012-000,CURRENT RESIDENT,246 LONGTOWN ROAD,Fairfield,SC,
10073,168-03-08-009-000,CURRENT RESIDENT,250 LONGTOWN ROAD,Fairfield,SC,
10074,186-01-01-003-000,CURRENT RESIDENT,7041 E PEACH RD,Fairfield,SC,
10075,186-01-01-004-000,CURRENT RESIDENT,335 W PEACH ST #20237,Ridgeway,SC,
10076,168-03-03-010-000,CURRENT RESIDENT,325 W PEACH ST,Ridgeway,SC,
10077,168-03-03-009-000,CURRENT RESIDENT,315 W PEACH ST,Ridgeway,SC,
10078,186-01-01-001-000,CURRENT RESIDENT,7025 E PEACH RD,Fairfield,SC,
10079,186-01-01-002-000,CURRENT RESIDENT,7033 E PEACH RD,Fairfield,SC,
10080,168-03-03-007-000,CURRENT RESIDENT,190 W PEACH STREET,Ridgeway,SC,
10081,168-03-03-006-000,CURRENT RESIDENT,200 N DOGWOOD DR,Ridgeway,SC,
10082,168-03-04-003-000,CURRENT RESIDENT,180 N DOGWOOD AVE,Ridgeway,SC,
10083,168-03-04-004-000,CURRENT RESIDENT,185 N COLEMAN HWY,Ridgeway,SC,
10084,168-03-04-008-000,CURRENT RESIDENT,140 N DOGWOOD DR,Ridgeway,SC,
10085,168-03-04-009-000,CURRENT RESIDENT,130 N DOGWOOD AVE,Ridgeway,SC,
10086,186-01-02-002-000,CURRENT RESIDENT,120 N DOGWOOD DR,Ridgeway,SC,
10087,186-01-02-001-000,CURRENT RESIDENT,129 WEST COLEMAN STREET LOT B,Ridgeway,SC,
10088,186-01-01-008-000,CURRENT RESIDENT,330 W PEACH ST,Ridgeway,SC,
10089,186-01-01-009-000,CURRENT RESIDENT,320 W PEACH ST,Ridgeway,SC,
10090,168-03-04-001-000,CURRENT RESIDENT,310 W PEACH ST,Ridgeway,SC,
10091,186-01-01-011-000,CURRENT RESIDENT,150 N COLEMAN HWY,Ridgeway,SC,
10092,186-01-01-013-000,CURRENT RESIDENT,120 NORTH COLEMAN RD,Ridgeway,SC,
10093,186-01-01-014-000,CURRENT RESIDENT,130 N COLEMAN HWY,Ridgeway,SC,
10094,186-01-01-017-000,CURRENT RESIDENT,110 N COLEMAN HWY,Ridgeway,SC,
10095,186-01-01-018-000,CURRENT RESIDENT,850FT E S-20-30 & 21-34 S 21-34,Ridgeway,SC,
10096,186-01-01-019-000,CURRENT RESIDENT,N COLEMAN STREET,Ridgeway,SC,
10097,186-01-01-020-000,CURRENT RESIDENT,335 W CHURCH ST,Ridgeway,SC,
10098,186-01-01-022-000,CURRENT RESIDENT,345 W CHURCH ST,Ridgeway,SC,
10099,186-01-01-024-000,CURRENT RESIDENT,365 W CHURCH ST,Ridgeway,SC,
10100,186-01-03-003-000,CURRENT RESIDENT,110 W RUFF ST,Ridgeway,SC,
10101,186-01-03-002-000,CURRENT RESIDENT,200 FT N S-20-73 & MAIN W SIDE MAIN ST,Ridgeway,SC,
10102,186-01-03-001-000,CURRENT RESIDENT,140 S PALMER STREET,Ridgeway,SC,
10103,168-03-05-010-000,CURRENT RESIDENT,310 PALMER ST INS BLDG-ANTIQUE STORE,Ridgeway,SC,
10104,168-03-05-009-000,CURRENT RESIDENT,100 S PALMER ST,Ridgeway,SC,
10105,186-01-04-004-000,CURRENT RESIDENT,150 E RUFF ST,Ridgeway,SC,
10106,186-01-04-002-000,CURRENT RESIDENT,185 S PALMER ST,Ridgeway,SC,
10107,186-01-04-001-000,CURRENT RESIDENT,175 S PALMER ST,Ridgeway,SC,
10108,168-03-07-007-000,CURRENT RESIDENT,165 S PALMER ST HARDWARE STORE,Ridgeway,SC,
10109,168-03-07-006-000,CURRENT RESIDENT,350 FT N S-20-73 & MAIN 150 FT E MAIN,Ridgeway,SC,
10110,168-03-07-004-000,CURRENT RESIDENT,125 S PALMER ST,Ridgeway,SC,
10111,168-03-07-003-000,CURRENT RESIDENT,125 S PALMER ST,Ridgeway,SC,
10112,168-03-07-002-000,CURRENT RESIDENT,105 S PALMER STREET PARCEL B,Ridgeway,SC,
10113,168-03-07-005-000,CURRENT RESIDENT,120 S PALMER ST FURNITURE/OLD HARDWARE,Ridgeway,SC,
10114,168-03-07-008-000,CURRENT RESIDENT,MEANS ST OLD COTTON GIN,Ridgeway,SC,
10115,186-01-04-003-000,CURRENT RESIDENT,195 S PALMER ST,Ridgeway,SC,
10116,168-03-07-001-000,CURRENT RESIDENT,105 S PALMER STREET PARCELS A & C,Ridgeway,SC,
10117,168-03-07-009-000,CURRENT RESIDENT,CHURCH & MEANS ST ST,Fairfield,SC,
10118,186-01-04-008-000,CURRENT RESIDENT,275 S PALMER ST,Ridgeway,SC,
10119,186-01-04-005-000,CURRENT RESIDENT,215 S PALMER ST,Ridgeway,SC,
10120,186-01-04-006-000,CURRENT RESIDENT,198 RUFF STREET,Ridgeway,SC,
10121,186-01-04-007-000,CURRENT RESIDENT,235 S PALMER ST THE LETTER BOX,Ridgeway,SC,
10122,186-01-06-005-000,CURRENT RESIDENT,BRYMER LANE,Ridgeway,SC,
10123,186-01-06-007-000,CURRENT RESIDENT,1050 FT SE S-20-260 & 34 E SIDE 34,Ridgeway,SC,
10124,186-01-06-004-000,CURRENT RESIDENT,8995 STATE HWY 34 EAST,Ridgeway,SC,
10125,186-01-06-006-000,CURRENT RESIDENT,900 BRYMER LANE,Fairfield,SC,
10126,186-01-06-001-000,CURRENT RESIDENT,8921 STATE HWY 34 EAST,Ridgeway,SC,
10127,186-01-06-002-000,CURRENT RESIDENT,105 BROAD STREET,Ridgeway,SC,
10128,186-01-06-003-000,CURRENT RESIDENT,377 BROAD STREET,Ridgeway,SC,
10129,186-01-06-008-000,CURRENT RESIDENT,9087 STATE HWY 34 EAST,Ridgeway,SC,
10130,186-01-05-008-000,CURRENT RESIDENT,E BROAD ST LOT A,Ridgeway,SC,
10131,186-01-05-016-000,CURRENT RESIDENT,260 E BROAD ST,Ridgeway,SC,
10132,186-01-05-018-000,CURRENT RESIDENT,302 E BROAD ST,Fairfield,SC,
10133,186-01-05-005-000,CURRENT RESIDENT,267 BROAD ST,Fairfield,SC,
10134,186-01-05-006-000,CURRENT RESIDENT,380 E BROAD ST,Fairfield,SC,
10135,186-01-05-009-000,CURRENT RESIDENT,78 E BROAD ST LOT B,Ridgeway,SC,
10136,186-01-05-010-000,CURRENT RESIDENT,E BROAD ST LOT C,Ridgeway,SC,
10137,186-01-05-011-000,CURRENT RESIDENT,E BROAD ST LOT D,Ridgeway,SC,
10138,186-01-11-010-000,CURRENT RESIDENT,664 US HWY 21 SOUTH,Fairfield,SC,
10139,186-01-11-009-000,CURRENT RESIDENT,634 US HWY 21 SOUTH #20104,Fairfield,SC,
10140,186-01-11-008-000,CURRENT RESIDENT,630 US HWY 21,Fairfield,SC,
10141,186-01-11-007-000,CURRENT RESIDENT,1100FT SE S-20-245 & HWY 21 B,Fairfield,SC,
10142,186-01-11-006-000,CURRENT RESIDENT,568 US HWY 21 S,Fairfield,SC,
10143,186-01-11-005-000,CURRENT RESIDENT,550 US HWY 21 SOUTH,Fairfield,SC,
10144,186-01-11-003-000,CURRENT RESIDENT,420 US HWY 21 SOUTH,Ridgeway,SC,
10145,186-01-11-002-000,CURRENT RESIDENT,410 S COLEMAN ROAD,Ridgeway,SC,
10146,186-01-11-001-000,CURRENT RESIDENT,400 S DOGWOOD DR,Ridgeway,SC,
10147,186-01-03-011-000,CURRENT RESIDENT,HWY 21,Ridgeway,SC,
10148,186-01-12-016-000,CURRENT RESIDENT,513 US HWY 21 SOUTH,Ridgeway,SC,
10149,186-01-12-017-000,CURRENT RESIDENT,US HWY 21 S,Fairfield,SC,
10151,186-01-12-018-000,CURRENT RESIDENT,583 US HIGHWAY 21 SOUTH,Fairfield,SC,
10152,186-01-12-019-000,CURRENT RESIDENT,667 US HWY 21 SOUTH,Fairfield,SC,
10153,186-01-12-013-000,CURRENT RESIDENT,450FT E S-20-352 & HWY 21,Fairfield,SC,
10154,186-01-12-015-000,CURRENT RESIDENT,600FT E S-20-352 & HWY 21,Fairfield,SC,
10155,186-01-12-014-000,CURRENT RESIDENT,143 BISHOP SQUIREWELL ROAD,Fairfield,SC,
10156,186-01-12-012-000,CURRENT RESIDENT,800FT SE HWY 34 & DT RD S HWY 34,Fairfield,SC,
10157,186-01-12-011-000,CURRENT RESIDENT,500FT SE HWY 34 & DT RD N & S HWY,Fairfield,SC,
10158,186-01-12-009-000,CURRENT RESIDENT,9216 STATE HWY 34 EAST,Fairfield,SC,
10159,186-01-12-008-000,CURRENT RESIDENT,STATE HWY 34 EAST,Ridgeway,SC,
10160,186-01-12-007-000,CURRENT RESIDENT,9150 STATE HWY 34 EAST,Ridgeway,SC,
10161,186-01-12-006-000,CURRENT RESIDENT,200FT NW HWY 34 & DT RD S,Ridgeway,SC,
10162,186-01-12-005-000,CURRENT RESIDENT,9068 STATE HWY 34 EAST,Ridgeway,SC,
10163,186-01-12-004-000,CURRENT RESIDENT,9004 STATE HWY 34 EAST,Ridgeway,SC,
10164,186-01-12-003-000,CURRENT RESIDENT,8984 STATE HWY 34 EAST,Ridgeway,SC,
10165,186-01-06-009-000,CURRENT RESIDENT,9129 STATE HWY 34 EAST,Ridgeway,SC,
10166,186-01-06-010-000,CURRENT RESIDENT,9181 STATE HWY 34 EAST,Ridgeway,SC,
10168,186-01-06-015-000,CURRENT RESIDENT,79 LONG RD,Fairfield,SC,
10169,186-01-13-006-000,CURRENT RESIDENT,9267 STATE HWY 34 EAST,Fairfield,SC,
10170,186-01-13-001-000,CURRENT RESIDENT,300FT SE HWY 34 & DIRT RDS DIRT RD,Fairfield,SC,
10171,186-01-09-016-000,CURRENT RESIDENT,10FT S INT S-20-245 & HWY21 BYP PASS,Ridgeway,SC,
10172,186-01-09-013-000,CURRENT RESIDENT,600FT NW S-20-245 & 34 BYPAS,Ridgeway,SC,
10173,186-01-11-004-000,CURRENT RESIDENT,430 COLUMBIA HWY,Fairfield,SC,
10174,186-01-13-005-000,CURRENT RESIDENT,9263 STATE HWY 34 EAST,Fairfield,SC,
10175,186-01-13-003-000,CURRENT RESIDENT,9215 STATE HWY 34 EAST,Fairfield,SC,
10176,186-01-13-004-000,CURRENT RESIDENT,500` S E OF INT HWY-34 & DT RD RD,Fairfield,SC,
10177,186-01-06-016-000,CURRENT RESIDENT,119 LONG ROAD,Fairfield,SC,
10178,186-01-13-007-000,CURRENT RESIDENT,TRACT `B` ON PLAT FOR TRAPP & RICHA,Fairfield,SC,
10179,186-01-06-017-000,CURRENT RESIDENT,141 LONG ROAD,Fairfield,SC,
10180,186-01-06-013-000,CURRENT RESIDENT,77 LONG ROAD,Fairfield,SC,
10181,186-01-14-001-000,CURRENT RESIDENT,755 US HWY 21 SOUTH,Fairfield,SC,
10182,186-01-14-002-000,CURRENT RESIDENT,SE CORNER INT S-20-352 & SOUTHERN R,Fairfield,SC,
10183,186-01-14-011-000,CURRENT RESIDENT,LONGLEAF ROAD,Fairfield,SC,
10184,186-02-05-019-000,CURRENT RESIDENT,"9852 STATE HIGHWAY 34 EAST LOT ""I""",Fairfield,SC,
10185,187-00-00-038-000,CURRENT RESIDENT,10587 STATE HWY 34,Fairfield,SC,
10186,186-02-04-028-000,CURRENT RESIDENT,174 BIBLE LIGHT CHURCH ROAD,Fairfield,SC,
10187,186-02-04-025-000,CURRENT RESIDENT,150 BIBLE LIGHT CHURCH ROAD,Fairfield,SC,
10188,186-02-04-004-000,CURRENT RESIDENT,160 BISHOP SQUIREWELL ROAD,Fairfield,SC,
10189,187-00-00-027-000,CURRENT RESIDENT,10473 STATE HWY 34 EAST,Fairfield,SC,
10190,186-02-02-013-000,CURRENT RESIDENT,OFF SC 34,Fairfield,SC,
10191,187-00-00-026-000,CURRENT RESIDENT,LOT A OF THE RICHARDSON PROPERTY,Fairfield,SC,
10192,187-00-00-028-000,CURRENT RESIDENT,101 AUTUMN DR PARCEL C,Fairfield,SC,
10193,186-02-04-029-000,CURRENT RESIDENT,296 BIBLE LIGHT CHURCH ROAD,Fairfield,SC,
10194,186-02-02-024-000,CURRENT RESIDENT,N E SIDE OF SC-34,Fairfield,SC,
10195,186-02-04-003-000,CURRENT RESIDENT,124 BISHOP SQUIREWELL RD,Fairfield,SC,
10196,187-00-00-029-000,CURRENT RESIDENT,203 AUTUMN DR PARCEL,Fairfield,SC,
10197,186-02-05-017-000,CURRENT RESIDENT,LOT B BIBLE LIGHT CHURCH RD RD,Fairfield,SC,
10198,186-02-05-018-000,CURRENT RESIDENT,LOT G BIBLE LIGHT CHURCH RD RD,Fairfield,SC,
10199,186-02-05-016-000,CURRENT RESIDENT,BIBLE LIGHT CHURCH RD LOT A,Fairfield,SC,
10200,186-02-05-012-000,CURRENT RESIDENT,LOT E BIBLE LIGHT CHURCH RD RD,Fairfield,SC,
10201,186-02-05-015-000,CURRENT RESIDENT,LOT F BIBLE LIGHT CHURCH RD RD,Fairfield,SC,
10202,186-02-05-014-000,CURRENT RESIDENT,LOT D BIBLE LIGHT CURCH RD RD,Fairfield,SC,
10203,186-02-04-027-000,CURRENT RESIDENT,BIBLE LIGHT CHURCH RD,Fairfield,SC,
10204,186-02-06-014-000,CURRENT RESIDENT,ST HWY 34 E LOT 27,Fairfield,SC,
10205,186-02-06-015-000,CURRENT RESIDENT,ST HWY 34 E LOT 26,Fairfield,SC,
10206,186-02-06-002-000,CURRENT RESIDENT,LONGLEAF CT LOT 2,Fairfield,SC,
10207,186-02-06-001-000,CURRENT RESIDENT,LONGLEAF CT LOT 1,Fairfield,SC,
10208,186-02-04-001-000,CURRENT RESIDENT,9348 ST HWY 34,Fairfield,SC,
10209,186-02-04-002-000,CURRENT RESIDENT,139 BISHOP SQUIREWELL ROAD,Fairfield,SC,
10210,186-02-02-002-000,CURRENT RESIDENT,273 LONG ROAD,Fairfield,SC,
10211,186-02-02-003-000,CURRENT RESIDENT,295 LONG ROAD,Fairfield,SC,
10212,186-02-01-001-000,CURRENT RESIDENT,204 & 222 LONG ROAD,Fairfield,SC,
10213,186-02-01-006-000,CURRENT RESIDENT,350FT N INT S-20-352 & SC34 TO DIRT,Fairfield,SC,
10214,186-02-01-007-000,CURRENT RESIDENT,536 LONG ROAD,Fairfield,SC,
10215,186-02-04-005-000,CURRENT RESIDENT,186 BISHOP SQUIREWELL ROAD,Fairfield,SC,
10216,186-02-04-006-000,CURRENT RESIDENT,220 BISHOP SQUIREWELL ROAD,Fairfield,SC,
10217,186-02-04-010-000,CURRENT RESIDENT,288 BISHOP SQUIREWELL RD,Fairfield,SC,
10218,186-02-04-013-000,CURRENT RESIDENT,318 BISHOP SQUIREWELL ROAD,Fairfield,SC,
10219,186-02-04-011-000,CURRENT RESIDENT,343 BISHOP SQUIREWELL ROAD,Fairfield,SC,
10221,186-02-04-012-000,CURRENT RESIDENT,9520 STATE HWY 34 EAST,Fairfield,SC,
10222,186-02-02-009-000,CURRENT RESIDENT,535 LONG ROAD,Fairfield,SC,
10223,186-02-02-008-000,CURRENT RESIDENT,9497 STATE HWY 34 EAST,Fairfield,SC,
10224,186-02-02-004-000,CURRENT RESIDENT,1750FT E INT SC34 & OLD RHINE RD,Fairfield,SC,
10225,186-02-02-001-000,CURRENT RESIDENT,165 LONG ROAD,Fairfield,SC,
10226,186-02-01-003-000,CURRENT RESIDENT,302 LONG ROAD,Fairfield,SC,
10227,186-01-14-004-000,CURRENT RESIDENT,25 LONGLEAF ROAD,Fairfield,SC,
10228,186-01-14-005-000,CURRENT RESIDENT,57 LONGLEAF ROAD,Fairfield,SC,
10229,186-02-04-014-000,CURRENT RESIDENT,400FT E INT S-20-159 & US21 N S-20-,Fairfield,SC,
10230,186-02-04-009-000,CURRENT RESIDENT,288 BISHOP SQUIREWELL ROAD,Fairfield,SC,
10231,186-02-04-015-000,CURRENT RESIDENT,169 LONGLEAF ROAD,Fairfield,SC,
10232,186-03-05-009-000,CURRENT RESIDENT,1594 US HWY 21 SOUTH,Fairfield,SC,
10233,186-03-01-018-000,CURRENT RESIDENT,1142 US HWY 21 SOUTH,Fairfield,SC,
10234,186-03-01-019-000,CURRENT RESIDENT,1146 US HWY 21 SOUTH,Fairfield,SC,
10235,186-03-01-020-000,CURRENT RESIDENT,1186 US HWY 21 SOUTH,Fairfield,SC,
10236,185-04-03-013-000,CURRENT RESIDENT,1583 HOOD RD,Fairfield,SC,
10237,185-04-03-004-000,CURRENT RESIDENT,1.90 MI SW INT HWY 21 & 34 & S-2,Fairfield,SC,
10238,186-03-01-005-000,CURRENT RESIDENT,SOUTH OF RIDGEWAY WAY,Fairfield,SC,
10239,186-03-01-054-000,CURRENT RESIDENT,242 CAROLINA DR,Fairfield,SC,
10240,186-03-01-055-000,CURRENT RESIDENT,200 CAROLINA DRIVE,Fairfield,SC,
10241,186-03-05-001-000,CURRENT RESIDENT,243 CAROLINA DRIVE,Fairfield,SC,
10242,186-03-01-053-000,CURRENT RESIDENT,254 CAROLINA DR,Fairfield,SC,
10243,186-03-01-032-000,CURRENT RESIDENT,346 CAROLINA DRIVE,Fairfield,SC,
10245,145-02-08-024-000,CURRENT RESIDENT,44 DOUGLAS 2 RD,Fairfield,SC,
10246,129-00-00-007-000,CURRENT RESIDENT,5200FT NE INT S-20-21 & OLD MORR,Fairfield,SC,
10247,127-00-04-058-000,CURRENT RESIDENT,THELMA GLADNEY RD-LOT D,Fairfield,SC,
10248,186-03-05-010-000,CURRENT RESIDENT,1616 US HWY 21 SOUTH LOT 4,Fairfield,SC,
10249,137-00-01-008-000,CURRENT RESIDENT,1342 DAVE COLE RD,Fairfield,SC,
10250,215-00-00-103-000,CURRENT RESIDENT,293 EMERALD RD,Fairfield,SC,
10251,186-03-05-011-000,CURRENT RESIDENT,1636 US HWY 21-S,Fairfield,SC,
10252,186-03-05-012-000,CURRENT RESIDENT,1656 & 1658 US HWY 21 SOUTH,Fairfield,SC,
10253,186-03-05-013-000,CURRENT RESIDENT,1666 US HWY 21 SOUTH,Fairfield,SC,
10254,186-03-05-014-000,CURRENT RESIDENT,1708 US HWY 21 SOUTH,Fairfield,SC,
10255,186-03-05-015-000,CURRENT RESIDENT,68 SCARLET LN,Fairfield,SC,
10256,186-03-05-017-000,CURRENT RESIDENT,63 SCARLET LN,Fairfield,SC,
10257,186-03-01-057-000,CURRENT RESIDENT,154 CAROLINA DRIVE LOT A,Fairfield,SC,
10258,186-03-05-016-000,CURRENT RESIDENT,WEST OF US 21 WILLIE JONES ESTATE,Fairfield,SC,
10259,186-03-01-061-000,CURRENT RESIDENT,78 CAROLINA DRIVE LOT,Fairfield,SC,
10260,186-03-01-060-000,CURRENT RESIDENT,CAROLINA DR,Fairfield,SC,
10261,186-03-01-059-000,CURRENT RESIDENT,112 CAROLINA DRIVE LOT C,Fairfield,SC,
10262,186-03-01-058-000,CURRENT RESIDENT,130 CAROLINA DR LOT B,Fairfield,SC,
